Product code,Bureau of Meteorology station number,Year,Month,Day,MaxTemp,Days of accumulation of maximum temperature,Quality
IDCJAC0010,086104,2021,01,01,29.7,1,Y
IDCJAC0010,086104,2021,01,02,28.3,1,Y
IDCJAC0010,086104,2021,01,03,27.0,1,Y
IDCJAC0010,086104,2021,01,04,18.5,1,Y
IDCJAC0010,086104,2021,01,05,18.6,1,Y
IDCJAC0010,086104,2021,01,06,19.4,1,Y
IDCJAC0010,086104,2021,01,07,25.1,1,Y
IDCJAC0010,086104,2021,01,08,28.4,1,Y
IDCJAC0010,086104,2021,01,09,30.8,1,Y
IDCJAC0010,086104,2021,01,10,34.5,1,Y
IDCJAC0010,086104,2021,01,11,35.9,1,Y
IDCJAC0010,086104,2021,01,12,24.4,1,Y
IDCJAC0010,086104,2021,01,13,34.6,1,Y
IDCJAC0010,086104,2021,01,14,23.2,1,Y
IDCJAC0010,086104,2021,01,15,20.5,1,Y
IDCJAC0010,086104,2021,01,16,19.9,1,Y
IDCJAC0010,086104,2021,01,17,20.9,1,Y
IDCJAC0010,086104,2021,01,18,23.4,1,Y
IDCJAC0010,086104,2021,01,19,20.3,1,Y
IDCJAC0010,086104,2021,01,20,27.2,1,Y
IDCJAC0010,086104,2021,01,21,33.0,1,Y
IDCJAC0010,086104,2021,01,22,28.8,1,Y
IDCJAC0010,086104,2021,01,23,31.6,1,Y
IDCJAC0010,086104,2021,01,24,37.3,1,Y
IDCJAC0010,086104,2021,01,25,39.9,1,Y
IDCJAC0010,086104,2021,01,26,18.6,1,Y
IDCJAC0010,086104,2021,01,27,25.5,1,Y
IDCJAC0010,086104,2021,01,28,24.7,1,Y
IDCJAC0010,086104,2021,01,29,20.7,1,Y
IDCJAC0010,086104,2021,01,30,22.6,1,Y
IDCJAC0010,086104,2021,01,31,23.5,1,Y
IDCJAC0010,086104,2021,02,01,22.2,1,Y
IDCJAC0010,086104,2021,02,02,19.6,1,Y
IDCJAC0010,086104,2021,02,03,25.0,1,Y
IDCJAC0010,086104,2021,02,04,30.6,1,Y
IDCJAC0010,086104,2021,02,05,28.2,1,Y
IDCJAC0010,086104,2021,02,06,25.0,1,Y
IDCJAC0010,086104,2021,02,07,20.4,1,Y
IDCJAC0010,086104,2021,02,08,20.2,1,Y
IDCJAC0010,086104,2021,02,09,27.6,1,Y
IDCJAC0010,086104,2021,02,10,32.7,1,Y
IDCJAC0010,086104,2021,02,11,31.8,1,Y
IDCJAC0010,086104,2021,02,12,24.4,1,Y
IDCJAC0010,086104,2021,02,13,21.1,1,Y
IDCJAC0010,086104,2021,02,14,22.3,1,Y
IDCJAC0010,086104,2021,02,15,27.7,1,Y
IDCJAC0010,086104,2021,02,16,30.5,1,Y
IDCJAC0010,086104,2021,02,17,32.4,1,Y
IDCJAC0010,086104,2021,02,18,31.5,1,Y
IDCJAC0010,086104,2021,02,19,32.1,1,Y
IDCJAC0010,086104,2021,02,20,31.7,1,Y
IDCJAC0010,086104,2021,02,21,21.8,1,Y
IDCJAC0010,086104,2021,02,22,22.6,1,Y
IDCJAC0010,086104,2021,02,23,19.8,1,Y
IDCJAC0010,086104,2021,02,24,22.5,1,Y
IDCJAC0010,086104,2021,02,25,24.5,1,Y
IDCJAC0010,086104,2021,02,26,20.8,1,Y
IDCJAC0010,086104,2021,02,27,19.4,1,Y
IDCJAC0010,086104,2021,02,28,28.9,1,Y
IDCJAC0010,086104,2021,03,01,22.6,1,N
IDCJAC0010,086104,2021,03,02,18.9,1,N
IDCJAC0010,086104,2021,03,03,20.3,1,N
IDCJAC0010,086104,2021,03,04,20.9,1,N
IDCJAC0010,086104,2021,03,05,18.0,1,N
IDCJAC0010,086104,2021,03,06,22.7,1,N
IDCJAC0010,086104,2021,03,07,29.2,1,N
IDCJAC0010,086104,2021,03,08,21.2,1,N
IDCJAC0010,086104,2021,03,09,20.5,1,N
IDCJAC0010,086104,2021,03,10,23.9,1,N
IDCJAC0010,086104,2021,03,11,26.9,1,N
IDCJAC0010,086104,2021,03,12,29.3,1,N
IDCJAC0010,086104,2021,03,13,27.1,1,N
IDCJAC0010,086104,2021,03,14,18.4,1,N
IDCJAC0010,086104,2021,03,15,22.0,1,N
IDCJAC0010,086104,2021,03,16,23.5,1,N
IDCJAC0010,086104,2021,03,17,27.0,1,N
IDCJAC0010,086104,2021,03,18,26.5,1,N
IDCJAC0010,086104,2021,03,19,27.1,1,N
IDCJAC0010,086104,2021,03,20,25.3,1,N
IDCJAC0010,086104,2021,03,21,23.1,1,N
IDCJAC0010,086104,2021,03,22,23.9,1,N
IDCJAC0010,086104,2021,03,23,23.1,1,N
IDCJAC0010,086104,2021,03,24,20.4,1,Y
IDCJAC0010,086104,2021,03,25,19.9,1,N
IDCJAC0010,086104,2021,03,26,20.7,1,N
IDCJAC0010,086104,2021,03,27,21.2,1,N
IDCJAC0010,086104,2021,03,28,20.0,1,N
IDCJAC0010,086104,2021,03,29,19.0,1,N
IDCJAC0010,086104,2021,03,30,20.8,1,N
IDCJAC0010,086104,2021,03,31,24.4,1,N
IDCJAC0010,086104,2021,04,01,28.9,1,Y
IDCJAC0010,086104,2021,04,02,31.5,1,Y
IDCJAC0010,086104,2021,04,03,30.7,1,Y
IDCJAC0010,086104,2021,04,04,27.6,1,Y
IDCJAC0010,086104,2021,04,05,19.8,1,Y
IDCJAC0010,086104,2021,04,06,19.3,1,Y
IDCJAC0010,086104,2021,04,07,24.0,1,Y
IDCJAC0010,086104,2021,04,08,29.0,1,Y
IDCJAC0010,086104,2021,04,09,17.4,1,Y
IDCJAC0010,086104,2021,04,10,18.3,1,Y
IDCJAC0010,086104,2021,04,11,13.2,1,Y
IDCJAC0010,086104,2021,04,12,15.5,1,Y
IDCJAC0010,086104,2021,04,13,20.1,1,Y
IDCJAC0010,086104,2021,04,14,21.2,1,Y
IDCJAC0010,086104,2021,04,15,19.5,1,Y
IDCJAC0010,086104,2021,04,16,15.5,1,Y
IDCJAC0010,086104,2021,04,17,16.4,1,Y
IDCJAC0010,086104,2021,04,18,18.9,1,Y
IDCJAC0010,086104,2021,04,19,19.1,1,Y
IDCJAC0010,086104,2021,04,20,18.2,1,Y
IDCJAC0010,086104,2021,04,21,14.7,1,Y
IDCJAC0010,086104,2021,04,22,16.1,1,Y
IDCJAC0010,086104,2021,04,23,17.1,1,Y
IDCJAC0010,086104,2021,04,24,16.9,1,Y
IDCJAC0010,086104,2021,04,25,17.6,1,Y
IDCJAC0010,086104,2021,04,26,16.5,1,Y
IDCJAC0010,086104,2021,04,27,16.8,1,Y
IDCJAC0010,086104,2021,04,28,18.6,1,Y
IDCJAC0010,086104,2021,04,29,21.7,1,Y
IDCJAC0010,086104,2021,04,30,23.9,1,Y
IDCJAC0010,086104,2021,05,01,24.0,1,Y
IDCJAC0010,086104,2021,05,02,25.1,1,Y
IDCJAC0010,086104,2021,05,03,18.1,1,Y
IDCJAC0010,086104,2021,05,04,14.9,1,Y
IDCJAC0010,086104,2021,05,05,16.6,1,Y
IDCJAC0010,086104,2021,05,06,21.7,1,Y
IDCJAC0010,086104,2021,05,07,22.1,1,Y
IDCJAC0010,086104,2021,05,08,19.4,1,Y
IDCJAC0010,086104,2021,05,09,19.5,1,Y
IDCJAC0010,086104,2021,05,10,16.3,1,Y
IDCJAC0010,086104,2021,05,11,16.0,1,Y
IDCJAC0010,086104,2021,05,12,19.0,1,Y
IDCJAC0010,086104,2021,05,13,16.7,1,Y
IDCJAC0010,086104,2021,05,14,14.6,1,Y
IDCJAC0010,086104,2021,05,15,13.3,1,Y
IDCJAC0010,086104,2021,05,16,14.2,1,Y
IDCJAC0010,086104,2021,05,17,14.9,1,Y
IDCJAC0010,086104,2021,05,18,15.6,1,Y
IDCJAC0010,086104,2021,05,19,17.1,1,Y
IDCJAC0010,086104,2021,05,20,15.9,1,Y
IDCJAC0010,086104,2021,05,21,19.1,1,Y
IDCJAC0010,086104,2021,05,22,18.8,1,Y
IDCJAC0010,086104,2021,05,23,19.3,1,Y
IDCJAC0010,086104,2021,05,24,19.1,1,Y
IDCJAC0010,086104,2021,05,25,20.3,1,Y
IDCJAC0010,086104,2021,05,26,14.3,1,Y
IDCJAC0010,086104,2021,05,27,14.0,1,Y
IDCJAC0010,086104,2021,05,28,12.9,1,Y
IDCJAC0010,086104,2021,05,29,12.9,1,Y
IDCJAC0010,086104,2021,05,30,14.7,1,Y
IDCJAC0010,086104,2021,05,31,15.5,1,Y
IDCJAC0010,086104,2021,06,01,15.2,1,Y
IDCJAC0010,086104,2021,06,02,19.1,1,Y
IDCJAC0010,086104,2021,06,03,17.6,1,Y
IDCJAC0010,086104,2021,06,04,12.6,1,Y
IDCJAC0010,086104,2021,06,05,11.4,1,Y
IDCJAC0010,086104,2021,06,06,13.5,1,Y
IDCJAC0010,086104,2021,06,07,16.0,1,Y
IDCJAC0010,086104,2021,06,08,10.8,1,Y
IDCJAC0010,086104,2021,06,09,13.5,1,Y
IDCJAC0010,086104,2021,06,10,13.9,1,Y
IDCJAC0010,086104,2021,06,11,14.6,1,Y
IDCJAC0010,086104,2021,06,12,14.9,1,Y
IDCJAC0010,086104,2021,06,13,14.1,1,Y
IDCJAC0010,086104,2021,06,14,15.3,1,Y
IDCJAC0010,086104,2021,06,15,14.5,1,Y
IDCJAC0010,086104,2021,06,16,16.1,1,Y
IDCJAC0010,086104,2021,06,17,12.8,1,Y
IDCJAC0010,086104,2021,06,18,13.0,1,Y
IDCJAC0010,086104,2021,06,19,14.9,1,Y
IDCJAC0010,086104,2021,06,20,15.4,1,Y
IDCJAC0010,086104,2021,06,21,15.1,1,Y
IDCJAC0010,086104,2021,06,22,15.4,1,Y
IDCJAC0010,086104,2021,06,23,15.0,1,Y
IDCJAC0010,086104,2021,06,24,16.6,1,Y
IDCJAC0010,086104,2021,06,25,11.5,1,Y
IDCJAC0010,086104,2021,06,26,12.5,1,Y
IDCJAC0010,086104,2021,06,27,15.3,1,Y
IDCJAC0010,086104,2021,06,28,14.9,1,Y
IDCJAC0010,086104,2021,06,29,15.6,1,Y
IDCJAC0010,086104,2021,06,30,17.2,1,Y
IDCJAC0010,086104,2021,07,01,17.7,1,Y
IDCJAC0010,086104,2021,07,02,15.0,1,Y
IDCJAC0010,086104,2021,07,03,10.4,1,Y
IDCJAC0010,086104,2021,07,04,11.5,1,Y
IDCJAC0010,086104,2021,07,05,12.0,1,Y
IDCJAC0010,086104,2021,07,06,11.8,1,Y
IDCJAC0010,086104,2021,07,07,12.0,1,Y
IDCJAC0010,086104,2021,07,08,13.0,1,Y
IDCJAC0010,086104,2021,07,09,13.1,1,Y
IDCJAC0010,086104,2021,07,10,13.4,1,Y
IDCJAC0010,086104,2021,07,11,15.3,1,Y
IDCJAC0010,086104,2021,07,12,16.4,1,Y
IDCJAC0010,086104,2021,07,13,14.6,1,Y
IDCJAC0010,086104,2021,07,14,13.4,1,Y
IDCJAC0010,086104,2021,07,15,15.8,1,Y
IDCJAC0010,086104,2021,07,16,11.8,1,Y
IDCJAC0010,086104,2021,07,17,10.7,1,Y
IDCJAC0010,086104,2021,07,18,13.3,1,Y
IDCJAC0010,086104,2021,07,19,12.7,1,Y
IDCJAC0010,086104,2021,07,20,10.5,1,Y
IDCJAC0010,086104,2021,07,21,12.3,1,Y
IDCJAC0010,086104,2021,07,22,11.8,1,Y
IDCJAC0010,086104,2021,07,23,11.1,1,Y
IDCJAC0010,086104,2021,07,24,12.9,1,Y
IDCJAC0010,086104,2021,07,25,11.9,1,Y
IDCJAC0010,086104,2021,07,26,15.3,1,Y
IDCJAC0010,086104,2021,07,27,16.4,1,Y
IDCJAC0010,086104,2021,07,28,16.7,1,Y
IDCJAC0010,086104,2021,07,29,14.1,1,Y
IDCJAC0010,086104,2021,07,30,14.6,1,Y
IDCJAC0010,086104,2021,07,31,17.4,1,Y
IDCJAC0010,086104,2021,08,01,14.8,1,Y
IDCJAC0010,086104,2021,08,02,15.2,1,Y
IDCJAC0010,086104,2021,08,03,13.8,1,Y
IDCJAC0010,086104,2021,08,04,14.8,1,Y
IDCJAC0010,086104,2021,08,05,15.2,1,Y
IDCJAC0010,086104,2021,08,06,13.4,1,Y
IDCJAC0010,086104,2021,08,07,14.3,1,Y
IDCJAC0010,086104,2021,08,08,15.6,1,Y
IDCJAC0010,086104,2021,08,09,15.6,1,Y
IDCJAC0010,086104,2021,08,10,17.5,1,Y
IDCJAC0010,086104,2021,08,11,18.4,1,Y
IDCJAC0010,086104,2021,08,12,16.0,1,Y
IDCJAC0010,086104,2021,08,13,17.1,1,Y
IDCJAC0010,086104,2021,08,14,17.3,1,Y
IDCJAC0010,086104,2021,08,15,18.1,1,Y
IDCJAC0010,086104,2021,08,16,13.4,1,Y
IDCJAC0010,086104,2021,08,17,13.9,1,Y
IDCJAC0010,086104,2021,08,18,14.1,1,Y
IDCJAC0010,086104,2021,08,19,17.1,1,Y
IDCJAC0010,086104,2021,08,20,15.9,1,Y
IDCJAC0010,086104,2021,08,21,19.1,1,Y
IDCJAC0010,086104,2021,08,22,21.2,1,Y
IDCJAC0010,086104,2021,08,23,13.8,1,Y
IDCJAC0010,086104,2021,08,24,13.2,1,Y
IDCJAC0010,086104,2021,08,25,14.4,1,Y
IDCJAC0010,086104,2021,08,26,12.9,1,Y
IDCJAC0010,086104,2021,08,27,12.5,1,Y
IDCJAC0010,086104,2021,08,28,17.2,1,Y
IDCJAC0010,086104,2021,08,29,14.2,1,Y
IDCJAC0010,086104,2021,08,30,16.7,1,Y
IDCJAC0010,086104,2021,08,31,19.4,1,Y
IDCJAC0010,086104,2021,09,01,23.4,1,Y
IDCJAC0010,086104,2021,09,02,25.2,1,Y
IDCJAC0010,086104,2021,09,03,23.8,1,Y
IDCJAC0010,086104,2021,09,04,,,
IDCJAC0010,086104,2021,09,05,14.0,1,Y
IDCJAC0010,086104,2021,09,06,15.2,1,Y
IDCJAC0010,086104,2021,09,07,15.4,1,Y
IDCJAC0010,086104,2021,09,08,19.3,1,Y
IDCJAC0010,086104,2021,09,09,23.4,1,Y
IDCJAC0010,086104,2021,09,10,20.5,1,Y
IDCJAC0010,086104,2021,09,11,21.7,1,Y
IDCJAC0010,086104,2021,09,12,15.7,1,Y
IDCJAC0010,086104,2021,09,13,14.8,1,Y
IDCJAC0010,086104,2021,09,14,15.6,1,Y
IDCJAC0010,086104,2021,09,15,15.6,1,Y
IDCJAC0010,086104,2021,09,16,17.2,1,Y
IDCJAC0010,086104,2021,09,17,19.9,1,Y
IDCJAC0010,086104,2021,09,18,15.6,1,Y
IDCJAC0010,086104,2021,09,19,16.2,1,Y
IDCJAC0010,086104,2021,09,20,13.5,1,Y
IDCJAC0010,086104,2021,09,21,12.5,1,Y
IDCJAC0010,086104,2021,09,22,17.4,1,Y
IDCJAC0010,086104,2021,09,23,19.8,1,Y
IDCJAC0010,086104,2021,09,24,17.6,1,Y
IDCJAC0010,086104,2021,09,25,12.9,1,Y
IDCJAC0010,086104,2021,09,26,15.5,1,Y
IDCJAC0010,086104,2021,09,27,,,
IDCJAC0010,086104,2021,09,28,,,
IDCJAC0010,086104,2021,09,29,,,
IDCJAC0010,086104,2021,09,30,,,
IDCJAC0010,086104,2021,10,01,21.2,1,N
IDCJAC0010,086104,2021,10,02,17.4,1,N
IDCJAC0010,086104,2021,10,03,21.8,1,N
IDCJAC0010,086104,2021,10,04,17.5,1,N
IDCJAC0010,086104,2021,10,05,16.5,1,N
IDCJAC0010,086104,2021,10,06,20.4,1,N
IDCJAC0010,086104,2021,10,07,15.3,1,N
IDCJAC0010,086104,2021,10,08,20.0,1,N
IDCJAC0010,086104,2021,10,09,24.2,1,N
IDCJAC0010,086104,2021,10,10,15.7,1,N
IDCJAC0010,086104,2021,10,11,14.2,1,N
IDCJAC0010,086104,2021,10,12,20.4,1,N
IDCJAC0010,086104,2021,10,13,19.2,1,N
IDCJAC0010,086104,2021,10,14,19.3,1,N
IDCJAC0010,086104,2021,10,15,16.9,1,N
IDCJAC0010,086104,2021,10,16,14.6,1,N
IDCJAC0010,086104,2021,10,17,17.7,1,N
IDCJAC0010,086104,2021,10,18,17.2,1,N
IDCJAC0010,086104,2021,10,19,16.6,1,N
IDCJAC0010,086104,2021,10,20,23.2,1,N
IDCJAC0010,086104,2021,10,21,24.5,1,N
IDCJAC0010,086104,2021,10,22,26.3,1,N
IDCJAC0010,086104,2021,10,23,15.5,1,N
IDCJAC0010,086104,2021,10,24,15.6,1,N
IDCJAC0010,086104,2021,10,25,15.8,1,N
IDCJAC0010,086104,2021,10,26,20.8,1,N
IDCJAC0010,086104,2021,10,27,25.6,1,N
IDCJAC0010,086104,2021,10,28,27.4,1,N
IDCJAC0010,086104,2021,10,29,15.2,1,N
IDCJAC0010,086104,2021,10,30,16.0,1,N
IDCJAC0010,086104,2021,10,31,20.5,1,N
IDCJAC0010,086104,2021,11,01,24.6,1,N
IDCJAC0010,086104,2021,11,02,28.5,1,N
IDCJAC0010,086104,2021,11,03,25.3,1,N
IDCJAC0010,086104,2021,11,04,19.3,1,N
IDCJAC0010,086104,2021,11,05,25.5,1,N
IDCJAC0010,086104,2021,11,06,26.5,1,N
IDCJAC0010,086104,2021,11,07,16.7,1,N
IDCJAC0010,086104,2021,11,08,17.9,1,Y
IDCJAC0010,086104,2021,11,09,20.3,1,N
IDCJAC0010,086104,2021,11,10,15.3,1,N
IDCJAC0010,086104,2021,11,11,17.5,1,N
IDCJAC0010,086104,2021,11,12,13.2,1,N
IDCJAC0010,086104,2021,11,13,14.6,1,N
IDCJAC0010,086104,2021,11,14,14.7,1,N
IDCJAC0010,086104,2021,11,15,13.4,1,N
IDCJAC0010,086104,2021,11,16,15.1,1,N
IDCJAC0010,086104,2021,11,17,19.6,1,N
IDCJAC0010,086104,2021,11,18,25.6,1,N
IDCJAC0010,086104,2021,11,19,18.6,1,N
IDCJAC0010,086104,2021,11,20,18.2,1,N
IDCJAC0010,086104,2021,11,21,19.1,1,N
IDCJAC0010,086104,2021,11,22,24.4,1,N
IDCJAC0010,086104,2021,11,23,24.4,1,N
IDCJAC0010,086104,2021,11,24,27.6,1,N
IDCJAC0010,086104,2021,11,25,16.0,1,N
IDCJAC0010,086104,2021,11,26,19.5,1,N
IDCJAC0010,086104,2021,11,27,20.4,1,N
IDCJAC0010,086104,2021,11,28,23.9,1,N
IDCJAC0010,086104,2021,11,29,28.7,1,N
IDCJAC0010,086104,2021,11,30,31.2,1,N
IDCJAC0010,086104,2021,12,01,32.1,1,Y
IDCJAC0010,086104,2021,12,02,33.6,1,Y
IDCJAC0010,086104,2021,12,03,20.9,1,Y
IDCJAC0010,086104,2021,12,04,19.6,1,Y
IDCJAC0010,086104,2021,12,05,22.7,1,Y
IDCJAC0010,086104,2021,12,06,27.5,1,Y
IDCJAC0010,086104,2021,12,07,15.3,1,Y
IDCJAC0010,086104,2021,12,08,17.9,1,Y
IDCJAC0010,086104,2021,12,09,16.4,1,Y
IDCJAC0010,086104,2021,12,10,20.4,1,Y
IDCJAC0010,086104,2021,12,11,22.0,1,Y
IDCJAC0010,086104,2021,12,12,28.2,1,Y
IDCJAC0010,086104,2021,12,13,32.7,1,Y
IDCJAC0010,086104,2021,12,14,25.4,1,Y
IDCJAC0010,086104,2021,12,15,17.1,1,Y
IDCJAC0010,086104,2021,12,16,21.9,1,Y
IDCJAC0010,086104,2021,12,17,29.9,1,Y
IDCJAC0010,086104,2021,12,18,33.8,1,Y
IDCJAC0010,086104,2021,12,19,20.0,1,Y
IDCJAC0010,086104,2021,12,20,28.1,1,Y
IDCJAC0010,086104,2021,12,21,27.0,1,Y
IDCJAC0010,086104,2021,12,22,21.3,1,Y
IDCJAC0010,086104,2021,12,23,22.5,1,Y
IDCJAC0010,086104,2021,12,24,29.4,1,Y
IDCJAC0010,086104,2021,12,25,24.1,1,Y
IDCJAC0010,086104,2021,12,26,19.0,1,Y
IDCJAC0010,086104,2021,12,27,22.6,1,Y
IDCJAC0010,086104,2021,12,28,26.4,1,Y
IDCJAC0010,086104,2021,12,29,27.5,1,Y
IDCJAC0010,086104,2021,12,30,35.0,1,Y
IDCJAC0010,086104,2021,12,31,37.9,1,Y
